# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2026-04-25 23:10:37.091
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
671.539586,-0.3948,0.4171,-0.1178,0.59
671.543906,-0.0270,0.4758,0.0368,0.48
671.559066,0.3480,0.3920,0.3968,0.66
671.578596,-0.0301,0.5876,0.0871,0.59
671.578771,0.1021,0.5273,0.1927,0.57
671.598690,0.4007,0.4551,0.7776,0.99
671.598856,-0.0958,0.4839,0.4018,0.64
671.605137,0.1921,1.3811,0.7334,1.58
671.617396,7.7168,0.4045,17.2765,18.93
671.623558,-1.2484,-0.0343,-7.3739,7.48
671.637427,-3.2215,1.0495,-1.8390,3.86
671.644327,-2.4099,0.9402,-2.5048,3.60
671.657162,-1.2354,0.2392,-1.6032,2.04
671.676584,-1.2143,0.2570,-1.5480,1.98
671.676674,-0.3411,-0.3704,1.1320,1.24
671.696133,-0.2721,-0.7352,1.5610,1.75
671.696246,0.0735,-0.5044,1.4424,1.53
671.715464,0.3850,-0.0924,0.9651,1.04
671.715554,0.4750,0.3676,0.3539,0.70
671.724884,0.0879,0.6892,-0.2503,0.74
671.735174,0.1425,0.6363,0.1697,0.67
671.744019,-0.0793,0.4323,0.3564,0.57
671.754371,-0.3028,0.2562,0.2016,0.44
671.774785,-0.8705,0.0827,-0.1992,0.90
671.774874,-0.9019,0.1329,-0.0698,0.91
671.794682,-0.8418,0.3693,-0.0658,0.92
671.795609,-0.9603,0.6856,-0.3618,1.23
671.803716,-0.9902,0.9247,-0.4182,1.42
671.817483,-0.5851,1.1496,0.0942,1.29
671.824576,-0.7042,1.3037,-0.0548,1.48
671.837212,-0.4465,1.2025,0.0128,1.28
671.843991,-0.8062,1.1607,-0.0179,1.41
671.857174,-0.5792,0.9951,-0.0708,1.15
671.876956,-0.5564,0.8201,-0.2195,1.02
671.877146,-0.4030,0.7736,-0.4350,0.97
671.896783,-0.3684,0.9095,-0.4108,1.06
671.896996,-0.4117,1.1556,-0.3536,1.28
671.916512,-0.3669,1.2374,0.0006,1.29
671.916693,-0.1842,1.1450,0.0567,1.16
671.924288,-0.5886,0.8846,-0.1155,1.07
671.938461,-0.1809,0.3751,0.1956,0.46
671.943956,0.0426,-0.0334,0.3746,0.38
671.957975,0.5077,-0.3710,0.4744,0.79
671.977905,0.8465,-0.5246,0.6819,1.21
671.978066,1.3281,-0.3907,1.1439,1.80
671.997191,1.4701,-0.3274,1.0514,1.84
671.997401,1.7891,-0.4638,1.0329,2.12
672.017119,1.8812,-0.6098,0.7312,2.11
672.017303,2.0266,-0.7314,0.4951,2.21
672.024345,1.6949,-0.6836,0.4680,1.89
672.037818,1.5918,-0.6512,0.5966,1.82
672.043824,1.3265,-0.7904,0.4094,1.60
672.057355,0.8303,-1.0830,0.1292,1.37
672.076947,0.4311,-1.1765,0.2086,1.27
672.077115,0.5014,-0.9188,0.4249,1.13
672.096725,0.7459,-0.8615,0.4231,1.22
672.096903,0.9431,-1.2064,0.1659,1.54
672.116300,0.5625,-1.1505,0.0912,1.28
672.116473,0.3585,-1.1227,0.0979,1.18
672.124197,0.4400,-0.9725,0.1239,1.07
672.137839,0.2739,-0.9655,-0.2074,1.02
672.143533,-0.0637,-0.8472,-0.4953,0.98
672.157174,-0.2682,-0.9465,-0.6311,1.17
672.176633,-0.4778,-0.9695,-0.7821,1.33
672.178057,-0.4504,-0.8230,-0.6365,1.13
672.196472,-0.2585,-0.5947,-0.5480,0.85
672.196627,0.0808,-0.5187,-0.4642,0.70
672.215945,0.3715,-0.5087,-0.2801,0.69
672.216059,0.5677,-0.4931,-0.0536,0.75
672.224007,0.6684,-0.6328,0.0836,0.92
672.235433,0.7470,-0.8213,0.0497,1.11
672.243968,0.5791,-0.9352,0.0141,1.10
672.254861,0.9660,-1.1891,0.4270,1.59
672.274581,0.7724,-1.2735,0.2859,1.52
672.275504,0.9152,-1.5423,0.3553,1.83
672.294132,0.8705,-1.6972,0.0446,1.91
672.294387,1.0749,-1.8471,0.0635,2.14
672.313566,1.0411,-1.7836,-0.1723,2.07
672.333387,0.8581,-1.6399,-0.1915,1.86
672.344314,0.3094,-0.6281,0.2518,0.74
672.354180,0.1688,-0.1995,0.1162,0.29
672.372150,-0.1715,0.2375,-0.0159,0.29
672.374034,-0.0482,0.4935,0.0538,0.50
672.392006,-0.3371,0.7021,-0.2605,0.82
672.394479,-0.6252,0.8770,-0.4198,1.16
672.411674,-0.9412,1.0409,-0.4470,1.47
672.430939,-0.9317,1.1136,-0.2259,1.47
672.431087,-1.2814,1.1516,-0.1700,1.73
672.450384,-1.4813,1.0347,-0.0317,1.81
672.450580,-1.3845,0.8389,0.0414,1.62
672.454134,-1.1424,0.7489,-0.1599,1.38
672.471619,-0.9472,0.6937,-0.2609,1.20
672.473848,-1.0542,0.6672,-0.5075,1.35
672.491454,-0.8747,0.5639,-0.4601,1.14
672.494151,-0.4997,0.4746,-0.1575,0.71
672.511175,0.1735,0.4826,0.0866,0.52
672.531405,0.4123,0.6752,-0.2678,0.84
672.531542,0.9208,0.7686,-0.4188,1.27
672.550958,1.0772,0.9183,-0.2874,1.44
672.551186,0.7524,1.1100,-0.4349,1.41
672.554207,0.6694,1.0622,-0.4017,1.32
672.570025,0.1801,1.0021,-0.5449,1.15
672.574534,-0.1960,0.7381,-0.0440,0.76
672.589793,-0.3704,0.4691,-0.0455,0.60
672.595141,-0.5722,0.3520,-0.4603,0.81
672.609630,-0.0089,0.2712,-0.1082,0.29
672.630037,0.3983,0.2570,0.0115,0.47
672.630128,0.7971,0.3979,0.2181,0.92
672.649471,0.8166,0.4938,-0.0934,0.96
672.649552,0.6891,0.4539,-0.2631,0.87
672.654686,1.0236,0.2663,0.0594,1.06
672.669302,0.5948,0.4561,-0.0749,0.75
672.673824,0.4340,0.5143,-0.1549,0.69
672.690097,0.3385,0.6324,-0.2701,0.77
672.695322,0.1925,0.7264,-0.4043,0.85
672.709536,0.3429,0.7405,-0.0752,0.82
672.728961,0.3485,0.7413,-0.0784,0.82
672.729051,0.2934,0.5378,-0.0723,0.62
672.748525,-0.1261,0.4026,-0.0569,0.43
672.748624,-0.9057,0.3985,-0.5187,1.12
672.767973,-0.8949,0.3899,-0.3239,1.03
672.768059,-0.6422,0.2793,-0.2049,0.73
672.774220,-0.6100,0.2891,-0.1954,0.70
672.787734,-0.2562,-0.1421,0.0931,0.31
672.795025,-0.4293,0.0487,-0.0859,0.44
672.807286,-0.3084,0.2949,-0.3443,0.55
672.827357,-0.2802,0.3040,-0.3352,0.53
672.827443,0.5057,0.5546,-0.2044,0.78
672.846801,0.2790,0.6310,0.0030,0.69
672.846927,0.1163,0.5857,-0.1894,0.63
672.866727,-0.0296,0.3665,-0.0489,0.37
672.866824,-0.0038,0.3780,-0.0257,0.38
672.874897,-0.1000,-0.2558,0.1966,0.34
672.886631,0.0597,-0.5182,0.4655,0.70
672.896012,-0.3451,-0.5658,0.2696,0.72
672.906970,-0.0742,-0.5721,0.3701,0.69
672.927269,-0.2450,-0.3405,-0.0247,0.42
672.927403,-0.2173,-0.0270,0.0364,0.22
672.946227,-0.3296,0.2370,-0.0787,0.41
672.946402,-0.2374,0.3410,0.0963,0.43
672.965843,-0.7140,0.3112,-0.2548,0.82
672.966010,-0.8088,0.3135,-0.0849,0.87
672.985633,-0.5606,0.2690,0.1454,0.64
672.986727,-0.7373,0.2583,-0.0435,0.78
672.994719,-0.8101,0.1876,-0.1298,0.84
673.005929,-0.9295,0.2141,0.0106,0.95
673.025300,-1.1855,0.3114,-0.1623,1.24
673.025447,-1.2606,0.3633,-0.1437,1.32
673.044806,-0.9771,0.3600,-0.1595,1.05
673.045556,-0.7399,0.4027,-0.0333,0.84
673.065022,-0.8886,0.5087,-0.0877,1.03
673.065799,-0.6278,0.5709,-0.2359,0.88
673.084166,-0.6479,0.7140,-0.4856,1.08
673.084864,-0.4440,0.8274,-0.3487,1.00
673.094859,-0.2151,0.8525,-0.2179,0.91
673.106107,-0.5320,0.7279,-0.2647,0.94
673.125621,-0.6380,0.5500,-0.4135,0.94
673.125748,-0.4008,0.3307,-0.4826,0.71
673.145401,-0.0645,0.4743,0.3919,0.62
673.145559,-0.4573,3.8193,2.1288,4.40
673.168364,2.3503,4.3613,17.7700,18.45
673.168497,-3.9914,-7.6583,-18.5389,20.45
673.186430,-1.6337,-1.9060,-3.6084,4.40
673.186577,0.2611,-0.5045,-0.7560,0.95
673.194080,0.7193,0.0953,2.5157,2.62
673.205739,1.4754,1.1308,2.6411,3.23
673.225614,1.1817,2.1896,1.8958,3.13
673.225772,0.3170,2.1817,0.8474,2.36
673.245440,-0.3775,1.9526,0.2074,2.00
673.245626,-0.4535,1.4326,0.0852,1.51
673.264836,0.0475,0.9010,-0.0899,0.91
673.265038,0.6755,0.6709,0.0276,0.95
673.285035,0.8413,0.4793,0.1415,0.98
673.285249,1.2618,0.0508,0.4100,1.33
673.295504,1.5730,-0.6037,0.5049,1.76
673.306327,1.7689,-1.1181,0.6806,2.20
673.314175,1.7262,-1.5511,0.8764,2.48
673.327213,1.3632,-1.7365,1.0061,2.43
673.346258,0.8948,-1.9154,0.6277,2.21
673.346372,0.7483,-1.6603,0.5063,1.89
673.366757,0.6202,-1.1200,0.3239,1.32
673.366897,0.8780,-0.8576,0.3609,1.28
673.385697,0.9027,-1.1730,0.2974,1.51
673.385833,1.0298,-1.5082,0.3594,1.86
673.393324,0.8442,-1.7318,0.1579,1.93
673.405380,0.7694,-1.7218,0.0166,1.89
673.426965,0.8323,-1.6721,0.2594,1.89
673.450840,0.9808,-1.7428,0.4303,2.05
673.471728,-0.1330,-1.5995,-0.0511,1.61
673.472008,-0.1021,-1.4335,0.2762,1.46
673.497213,0.2151,-1.3389,0.2639,1.38
673.497727,0.4747,-1.3819,-0.0986,1.46
673.503654,0.5184,-1.1276,-0.0669,1.24
673.522933,0.4341,-1.1375,-0.0359,1.22
673.523850,0.6645,-1.3046,0.1154,1.47
673.546621,0.5726,-1.3687,-0.3519,1.52
673.546718,0.1739,-1.2564,-0.5605,1.39
673.569008,0.3335,-0.9881,-0.2415,1.07
673.569139,0.4900,-0.5637,-0.1179,0.76
673.579798,0.6014,-0.1246,-0.5771,0.84
673.591932,0.5151,0.3177,-0.9046,1.09
673.614748,-0.1058,0.8101,-1.0629,1.34
673.637172,-0.2398,1.6629,-0.2568,1.70
673.659440,-0.3459,1.5899,-0.3245,1.66
673.681309,-1.1042,-0.4979,0.1092,1.22
673.706157,-0.9178,-0.8316,0.4401,1.31
673.728352,-0.2028,-0.6389,0.3190,0.74
673.750110,-0.2037,-0.2976,0.1324,0.38
673.772136,-0.0613,0.8583,-0.5469,1.02
673.772256,0.0395,1.0753,-0.5031,1.19
673.794284,-0.1317,1.1338,-0.7132,1.35
673.795033,-0.0219,0.8443,-0.8560,1.20
673.815863,-0.2020,0.5774,-1.1992,1.35
673.815970,-0.2792,0.4913,-1.3365,1.45
673.838247,-0.3093,0.5823,-1.2694,1.43
673.838345,-0.1928,0.6004,-0.8719,1.08
673.843767,-0.6066,0.7136,-0.8695,1.28
673.860885,-0.1870,0.8032,-0.3402,0.89
673.863619,-0.3042,1.0240,-0.3511,1.12
673.883856,-0.6211,1.4346,-0.7591,1.74
673.883987,-0.1751,1.6078,-0.7076,1.77
673.906143,0.5402,1.4682,-0.6038,1.68
673.906243,1.0283,1.0159,-0.3725,1.49
673.928951,0.8124,0.7356,-0.5380,1.22
673.929147,0.2494,0.8007,-1.1751,1.44
673.951030,0.5983,0.8528,-0.7986,1.31
673.973635,0.9553,0.6401,0.3150,1.19
673.973857,0.3742,0.6300,0.3989,0.83
673.996219,0.7983,0.0325,0.5571,0.97
673.996347,0.3796,-0.0476,0.4734,0.61
674.019041,0.1734,-0.0664,0.3519,0.40
674.019188,-0.3482,0.1437,-0.3092,0.49
674.041598,-0.4127,0.1567,-0.2788,0.52
674.063969,0.0136,0.1024,-0.1008,0.14
674.064150,-0.0193,-0.0834,-0.1919,0.21
674.087272,-0.3843,-0.2003,-0.2110,0.48
674.087499,-0.2454,-0.3556,-0.0948,0.44
674.110311,-0.5812,-0.2503,-0.3382,0.72
674.110573,-0.2023,-0.2324,-0.2395,0.39
674.114170,-0.3523,-0.0757,-0.4040,0.54
674.132928,-0.1779,0.0565,-0.3449,0.39
674.156129,-0.2604,0.2308,-0.4995,0.61
674.178255,-0.6466,0.5230,-0.3708,0.91
674.201089,-0.7428,0.4944,-0.3082,0.94
674.224050,-0.9984,0.3659,-0.4718,1.16
674.224258,-1.1315,0.2877,-0.4715,1.26
674.247112,-1.1397,0.0699,-0.1409,1.15
674.247267,-0.8537,0.0560,0.1300,0.87
674.271046,-0.7007,-0.0389,-0.1682,0.72
674.271271,-0.4376,-0.0001,0.0165,0.44
674.294554,-0.4904,0.0551,-0.1233,0.51
674.318521,-0.2662,-0.2234,-0.0945,0.36
674.318726,-0.4972,-0.2692,-0.0200,0.57
674.341948,-0.5073,-0.3117,0.0082,0.60
674.342170,-0.1627,-0.3395,0.0447,0.38
674.365086,-0.1626,0.3591,-0.2345,0.46
674.388945,0.2482,1.0215,-0.1965,1.07
674.389047,0.0815,1.1894,-0.5554,1.32
674.413022,-0.1670,1.1768,-1.0303,1.57
674.415514,-0.0293,1.1194,-1.1065,1.57
674.436824,0.1120,1.2248,-0.9847,1.58
674.460663,0.1551,1.4113,-0.5950,1.54
674.464658,0.1046,1.4280,-0.3492,1.47
674.484663,0.0193,1.3679,-0.1824,1.38
674.484820,0.0472,1.1741,-0.0930,1.18
674.508815,0.3688,0.8496,0.1072,0.93
674.531763,1.0750,-0.0418,-0.0630,1.08
674.555690,1.3597,-0.1552,0.0008,1.37
674.579541,2.3395,-2.1329,0.2057,3.17
674.603116,2.0473,-2.1611,0.1133,2.98
674.626101,1.4706,-2.3316,0.0488,2.76
674.626308,1.1876,-2.5878,-0.1175,2.85
674.649386,0.7536,-2.4518,-0.3374,2.59
674.649571,0.5438,-2.1105,-0.4726,2.23
674.657989,0.1886,-1.7034,-0.4430,1.77
674.672875,0.2426,-1.3392,-0.2950,1.39
674.674146,0.5090,-1.2276,-0.1745,1.34
674.695920,0.6594,-1.3426,-0.3152,1.53
674.696009,0.4660,-1.3027,-0.4894,1.47
674.719030,0.3528,-1.1048,-0.1985,1.18
674.719134,0.1863,-0.9066,-0.1741,0.94
674.742191,0.0078,-0.6924,-0.4326,0.82
674.742291,0.0519,-0.4787,-0.2924,0.56
674.743823,0.1925,-0.6367,-0.2325,0.70
674.765500,0.2533,-0.7767,-0.5535,0.99
674.765603,0.2853,-0.9154,-0.4952,1.08
674.788762,0.2097,-0.8093,-0.4622,0.96
674.788846,0.4534,-0.7671,-0.0746,0.89
674.794857,0.4031,-0.7461,-0.2033,0.87
674.812419,0.4853,-0.8050,-0.3329,1.00
674.814472,0.4526,-0.6532,-0.5546,0.97
674.836585,0.4014,-0.3560,-0.3461,0.64
674.836677,0.3198,-0.4311,-0.4131,0.68
674.859835,0.6099,0.3501,-0.1741,0.72
674.860620,0.7988,0.8447,-0.3619,1.22
674.864245,0.5941,1.0994,-0.5805,1.38
674.883581,0.5014,1.1507,-0.5207,1.36
674.907578,0.0840,0.9853,-0.6011,1.16
674.931055,-0.4143,-0.4326,-0.5876,0.84
674.931169,-0.7108,-0.8258,-0.7703,1.33
674.955409,-0.5859,-1.1468,-0.5357,1.39
674.955516,-0.5913,-1.1870,-0.6025,1.46
674.979071,-0.0631,-0.2490,-0.5578,0.61
675.002559,0.4716,1.2271,-0.1823,1.33
675.002690,0.2893,1.7069,-0.4525,1.79
675.026045,0.2939,1.6133,-0.5794,1.74
675.026252,0.0279,1.4581,-0.7981,1.66
675.050096,-0.5716,1.4835,-1.2337,2.01
675.073130,-0.2754,2.2387,-0.4402,2.30
675.073331,0.0273,2.0800,-0.1413,2.08
675.096055,11.3992,-1.5318,21.5781,24.45
675.096244,-1.7214,-6.2571,-10.3691,12.23
675.119581,-1.0552,-1.5037,-2.8056,3.35
675.119802,-1.4285,-1.7737,-1.8957,2.96
675.142772,-0.5833,0.3444,-1.0094,1.22
675.165966,1.1961,0.7696,0.1223,1.43
675.166747,1.5650,0.8804,0.0271,1.80
675.190046,0.5760,1.4533,-1.0749,1.90
675.190260,1.3729,1.2010,-0.5093,1.89
675.194600,0.6744,1.3179,-0.6376,1.61
675.213474,0.6176,0.9474,0.1709,1.14
675.215041,-0.1087,0.5429,0.3155,0.64
675.236555,-0.5809,0.2095,0.0326,0.62
675.236716,-0.1869,-0.2504,0.4729,0.57
675.259716,0.3290,-0.6405,-0.0847,0.72
675.259916,0.2564,-0.8343,-0.4010,0.96
675.263951,0.1510,-0.7969,-0.2870,0.86
675.283778,0.1136,-0.3600,-0.6334,0.74
675.307507,0.1003,0.2420,-0.4210,0.50
675.331325,0.7144,0.6773,0.2559,1.02
675.354733,0.8456,0.4358,0.1073,0.96
675.378506,-0.6768,0.2675,-0.5510,0.91
675.378738,-1.2862,0.4407,-0.8989,1.63
675.402299,-1.0351,0.2853,-0.7103,1.29
675.402416,-0.9523,0.1585,-0.6856,1.18
675.427221,-0.9749,0.0657,-0.8581,1.30
675.450807,-0.9071,-0.0033,-0.4682,1.02
675.450954,-0.8749,0.1516,-0.6082,1.08
675.475232,-1.0136,0.1913,-0.9173,1.38
675.475499,-0.6458,0.1841,-0.4772,0.82
675.499190,-0.6705,-0.1275,-0.9002,1.13
675.523528,-0.5667,-0.2545,-0.7182,0.95
675.523732,-0.8366,-0.0939,-0.5899,1.03
675.547725,-0.5311,-0.0219,-0.3094,0.62
675.547907,-1.0527,0.0709,-0.5750,1.20
675.571538,-0.5559,0.0441,-0.2725,0.62
675.595803,-0.0605,0.3675,-0.5467,0.66
675.595991,-0.1441,0.6564,-0.4450,0.81
675.619943,-0.3830,1.0640,-0.3033,1.17
675.620097,-0.3290,1.0938,-0.5132,1.25
675.644441,-0.3387,1.0763,-0.5340,1.25
675.667942,-0.1035,1.2959,-0.1494,1.31
675.668127,-0.0468,1.1970,-0.5980,1.34
675.678106,0.5574,0.9280,-0.2239,1.11
675.691627,0.4416,0.8864,0.3132,1.04
675.715837,0.3671,0.6213,0.3536,0.80
675.739167,0.4479,-0.6367,-0.2407,0.81
675.739299,0.4459,-0.5510,-0.3716,0.80
675.763062,1.0248,-0.4067,0.0259,1.10
675.763198,1.5363,-0.3707,0.4490,1.64
675.787850,2.1387,-0.4948,0.8935,2.37
675.813975,1.6214,-0.6966,0.4270,1.82
675.814105,1.5635,-0.7864,0.5956,1.85
675.838852,0.9653,-0.9156,0.2412,1.35
675.863440,1.4402,-1.7619,0.2795,2.29
675.864096,1.1388,-1.7304,-0.1477,2.08
675.890349,1.6142,-1.7353,0.3847,2.40
675.914437,1.1264,-1.0833,-0.3717,1.61
675.914537,0.6873,-0.9419,-0.2975,1.20
675.937030,0.1881,-0.8401,-0.3564,0.93
675.937132,0.1922,-0.8718,-0.4276,0.99
675.959563,0.5194,-0.1786,-0.6463,0.85
675.959679,0.8087,-0.0728,-0.2709,0.86
675.982575,0.5155,0.0153,-0.5027,0.72
676.005945,0.2345,0.4248,-0.5638,0.74
676.006078,0.1651,0.5453,-0.3998,0.70
676.028546,0.3406,0.2093,-0.2229,0.46
676.028663,0.4522,0.0151,-0.2200,0.50
676.051424,0.6296,-0.1849,0.0493,0.66
676.051561,0.7006,-0.4674,0.0375,0.84
676.073611,0.8448,-0.8038,-0.2502,1.19
676.096156,1.0062,-0.8344,-0.6351,1.45
676.096355,0.4444,-0.3668,-1.2016,1.33
676.119545,0.1403,0.0071,-1.2468,1.25
676.119749,-0.3732,0.5751,-0.9640,1.18
676.142018,-0.1108,0.9138,-0.4155,1.01
676.142249,-0.4980,1.0946,-0.9346,1.52
676.147214,-1.0788,1.0167,-1.0774,1.83
676.165834,-0.8849,0.6649,-0.6526,1.28
676.166024,-1.0506,0.3255,-0.6443,1.27
676.190151,-1.2789,0.0264,-0.6294,1.43
676.190384,-1.7019,-0.1361,-0.6700,1.83
676.214163,-1.8631,-0.2077,-0.3006,1.90
676.238551,-1.3490,0.4943,-1.1362,1.83
676.238875,-0.8593,1.2669,-0.9184,1.79
676.262662,-0.5925,1.8224,-0.7494,2.06
676.262938,-0.4590,2.0958,-0.5255,2.21
676.286308,-0.1228,1.8037,-0.4759,1.87
676.311081,0.3003,0.7488,-0.4795,0.94
676.311310,-0.0655,0.4650,-0.5378,0.71
676.334043,-0.5716,0.0781,-0.8532,1.03
676.357991,-0.7009,-0.0484,-0.6302,0.94
676.380660,0.3150,0.2065,-0.3735,0.53
676.404873,0.8675,0.3500,-0.1583,0.95
676.429684,0.4673,-0.2776,-0.8595,1.02
676.429939,0.0848,0.0297,-1.1518,1.16
676.452947,-0.2442,0.6200,-0.7717,1.02
676.453224,-0.1597,0.9936,-0.2339,1.03
676.477220,-0.1512,0.9984,-0.2186,1.03
676.500743,-0.4789,-0.2247,1.1020,1.22
676.500954,-0.4355,-0.2141,1.0981,1.20
676.525966,0.0400,-0.7350,0.7727,1.07
676.526085,0.0222,-0.4120,0.0808,0.42
676.550018,0.5975,0.5907,-0.0228,0.84
676.574132,0.4959,1.4599,-0.0764,1.54
676.574360,1.3193,1.2266,0.3100,1.83
676.597916,0.6143,0.9807,-0.0366,1.16
676.598087,0.1636,0.9587,0.1321,0.98
676.622458,0.1703,0.6852,0.0633,0.71
676.646067,-0.0332,-0.0472,-0.0471,0.07
676.646252,-0.0128,-0.0367,-0.0271,0.05
676.670996,-1.1700,-0.2995,-0.0059,1.21
676.671242,-1.0541,-0.1463,0.1505,1.07
676.674764,-0.6786,0.1406,0.3956,0.80
676.684149,-0.4409,0.1493,0.1455,0.49
676.696186,-0.1732,-0.0632,0.2613,0.32
676.719673,-0.1428,-0.1891,0.2126,0.32
676.719751,-0.0190,-0.2078,0.2869,0.35
676.743159,-0.1487,-0.0623,0.4265,0.46
676.766841,-0.2125,-0.0106,0.9928,1.02
676.766984,-0.4410,0.0631,1.2370,1.31
676.790996,-3.9400,-7.7921,-12.7671,15.47
676.791121,-2.4981,-1.9726,-7.2339,7.90
676.814667,-1.6219,1.0931,-1.5995,2.53
676.837755,0.1276,0.6307,0.6321,0.90
676.837869,0.1855,1.1552,1.1575,1.65
676.861495,-0.9919,1.1990,0.2377,1.57
676.861616,-0.6827,1.0198,0.6991,1.41
676.864943,-0.6341,1.1008,0.2965,1.30
676.884761,-0.2048,1.4452,0.0922,1.46
676.885651,-0.0577,1.4607,-0.0528,1.46
676.895321,-0.4253,1.5544,-0.5377,1.70
676.911834,-0.5780,1.6696,-0.6285,1.88
676.914931,-0.3585,1.4234,-0.5149,1.56
676.936262,0.1143,1.1574,-0.3927,1.23
676.936863,0.4090,0.9250,-0.3528,1.07
676.959848,0.9822,0.7392,-0.0030,1.23
676.959982,0.7999,0.4315,0.1544,0.92
676.983831,0.6886,0.0616,0.5722,0.90
676.985646,0.6840,0.1130,0.5019,0.86
677.008370,0.8334,0.1117,0.4115,0.94
677.031745,2.7285,-0.7758,0.2757,2.85
677.055085,2.5824,-1.2572,0.1949,2.88
677.081134,1.6005,-1.1146,0.3985,1.99
677.081251,0.9460,-1.0203,0.1817,1.40
